Fecha de Scraping,Título,Descripción
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Carvajal Osorio, Bogotá D.C.",$1.600.000 | 44.2 m² | 1 | 1
2024-06-23 16:06:43,"Casa en Arriendo, La Ceja, La Ceja",$1.600.000 | 44.2 m² | 1 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Robledo, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Norte, Bogotá D.C.",$2.500.000 | 100 m² | 3 | 4
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Galerias, Bogotá D.C.",$2.500.000 | 100 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Tres Esquinas, Sabaneta",
2024-06-23 16:06:43,"Casa en Arriendo, La Ceja, La Ceja",$1.200.000 | 55.4 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Jazmin, Bogotá D.C.",$1.200.000 | 55.4 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, El Nogal, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Tres Esquinas, Sabaneta",$1.500.000 | 62 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Norte Ii, Bogotá D.C.",$1.500.000 | 62 m² | 2 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, La Candelaria, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Reservado, Bogotá D.C.",$620.000 | 12 m² | 1 | 1
2024-06-23 16:06:43,"Casa en Arriendo, El Contador, Bogotá D.C.",$620.000 | 12 m² | 1 | 1
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Los Colores, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, El Dorado, Envigado",$2.500.000 | 110 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Chapinero Alto, Bogotá D.C.",$2.500.000 | 110 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, El Retiro, Retiro",
2024-06-23 16:06:43,"Apartamento en Arriendo, Prados De Sabaneta, Sabaneta",$2.500.000 | 110 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",$2.500.000 | 110 m² | 3 | 2
2024-06-23 16:06:43,"Bodega en Arriendo, Circunvalar, Barranquilla",
2024-06-23 16:06:43,"Oficina en Arriendo, El Nogal, Bogotá D.C.",$1.800.000 | 60 m² | 1 | 1
2024-06-23 16:06:43,"Casa en Arriendo, Loma De Los Bernal, Medellín",$1.800.000 | 60 m² | 1 | 1
2024-06-23 16:06:43,"Oficina en Arriendo, Pasadena, Bogotá D.C.",
2024-06-23 16:06:43,"Finca en Arriendo, Llanogrande, Rionegro",$1.500.000 | 75 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Jamundi, Jamundi",$1.500.000 | 75 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Doce De Octubre, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Nueva Autopista, Bogotá D.C.",$950.000 | 72 m² | 1 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Barro, Envigado",$950.000 | 72 m² | 1 | 1
2024-06-23 16:06:43,"Casa en Arriendo, Envigado, Envigado",
2024-06-23 16:06:43,"Casa en Arriendo, Santa Barbara, Bogotá D.C.",$800.000 | 40 m² | 2 | 1
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Ciudad Del Rio, Medellín",$800.000 | 40 m² | 2 | 1
2024-06-23 16:06:43,"Casa en Arriendo, Santa Barbara, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Piedra Bolivar, Cartagena de Indias",$2.500.000 | 180 m² | 5 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Via Siberia  Calle 80  Km 1 5  Uniabas…",$2.500.000 | 180 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Boston, Barranquilla",
2024-06-23 16:06:43,"Apartamento en Arriendo, Usaquen, Bogotá D.C.",$1.803.000 | 72 m² | 3 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Bombona, Medellín",$1.803.000 | 72 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Campo Valdes, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, Tequendama, Cali",$1.350.000 | 43 m² | 2 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Molinos Del Norte Usaquen, Bogot…",$1.350.000 | 43 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Localidad De Chapinero, Bogotá D.C.",
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, Normandia, Bogotá D.C.",$1.400.000 | 53 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Teusaquillo, Bogotá D.C.",$1.400.000 | 53 m² | 2 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Alto Prado, Barranquilla",
2024-06-23 16:06:43,"Apartamento en Arriendo, El Escobero, Envigado",$2.052.000 | 90 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Los Colores, Medellín",$2.052.000 | 90 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Gama, Pereira",
2024-06-23 16:06:43,"Bodega en Arriendo, Belen, Medellín",$1.200.000 | 54 m² | 2 | 1
2024-06-23 16:06:43,"Local Comercial en Arriendo, Santa Lucia, Medellín",$1.200.000 | 54 m² | 2 | 1
2024-06-23 16:06:43,"Bodega en Arriendo, Envigado, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, BELEN MALIBU, Medellín",$14.000.000 | 497 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico, Bogotá D.C.",$14.000.000 | 497 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Bocagrande, Cartagena de Indias",
2024-06-23 16:06:43,"Casa en Arriendo, Cabecera, Bucaramanga",$15.000.000 | 800 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Palmas, Medellín",$15.000.000 | 800 m² | 4 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Barbara Occidental, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Fontibon, Bogotá D.C.",$10.500.000 | 302 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Cundinamarca, Cundinamarca",$10.500.000 | 302 m² | 4 | 5
2024-06-23 16:06:43,"Consultorio en Arriendo, El Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Fontibon, Bogotá D.C.",$15.900.000 | 450 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Suba, Bogotá D.C.",$15.900.000 | 450 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Marsella, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Menga, Cali",$6.200.000 | 161 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Chapinero Alto, Bogotá D.C.",$6.200.000 | 161 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Venta y Arriendo, Rincon Del Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Guayaquil, Cali",$10.000.000 | 480 m² | 5 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Quinta Camacho, Bogotá D.C.",$10.000.000 | 480 m² | 5 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Barrancas, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Plaza De La Americas, Bogotá D.C.",$3.300.000 | 108 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, El Retiro, Bogotá D.C.",$3.300.000 | 108 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Prado, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Siberia, Cota (Incluye Siberia)",$11.500.000 | 403 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Tequendama, Cali",$11.500.000 | 403 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, La Merced Norte, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Dosquebradas, Dos Quebradas",115 | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Velodromo, Medellín",734 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, San Fernando Nuevo, Cali",105 | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, La Veracruz, Bogotá D.C.",$4.500.000 | 132 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, San Vicente, Barranquilla",$4.500.000 | 132 m² | 3 | 4
2024-06-23 16:06:43,"Bodega en Arriendo, Bosque, Cartagena de Indias",
2024-06-23 16:06:43,"Oficina en Arriendo, El Chico, Bogotá D.C.",$15.500.000 | 400 m² | 4 | 5
2024-06-23 16:06:43,"Bodega en Arriendo, San Jose, Envigado",$15.500.000 | 400 m² | 4 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Centro Comercial Arena Bogota, C…",
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Navarra, Bogotá D.C.",$8.000.000 | 350 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Ana Usaquen, Bogotá D.C.",$8.000.000 | 350 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, El Nogal, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Suba Centro, Bogotá D.C.",$12.500.000 | 343 m² | 3 | 4
2024-06-23 16:06:43,"Lote o Casalote en Arriendo, San Jose De Bavaria, Bogotá D.C.",$12.500.000 | 343 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Las Palmas, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Paseo Del Puente, Piedecuesta",$5.500.000 | 92 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Cajica, Cajicá",$5.500.000 | 92 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Modelia, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Cajica, Cajicá",$6.000.000 | 122 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Santa Barbara Occidental, Bogotá D.C.",$6.000.000 | 122 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, Urbanizacion Los Nogales De Suba, Bogotá …",$8.000.000 | 186 m² | 3 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, La Veracruz, Bogotá D.C.",$8.000.000 | 186 m² | 3 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Navarra, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, La Castellana, Bogotá D.C.",$8.500.000 | 266 m² | 5 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Chapinero Central, Bogotá D.C.",$8.500.000 | 266 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, El Poblado, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, San Diego, Medellín",$21.000.000 | 524 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Modelia, Bogotá D.C.",$21.000.000 | 524 m² | 4 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, El Salitre, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, La Capuchina, Bogotá D.C.",$19.000.000 | 196.75 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Norte, Bogotá D.C.",$19.000.000 | 196.75 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Barbara Alta, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Quinta Paredes, Bogotá D.C.",$3.500.000 | 190 m² | 5 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Via Altagracia, Pereira",$3.500.000 | 190 m² | 5 | 5
2024-06-23 16:06:43,"Casa en Arriendo, El Poblado, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",$5.000.000 | 252 m² | 3 | 3
2024-06-23 16:06:43,"Local Comercial en Arriendo, La Candelaria, Medellín",$5.000.000 | 252 m² | 3 | 3
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",$4.000.000 | 100 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",$4.000.000 | 100 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Bosque De Medina, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Norte, Bogotá D.C.",$2.600.000 | 68 m² | 2 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",$2.600.000 | 68 m² | 2 | 2
2024-06-23 16:06:43,"Bodega en Arriendo, El Toberin, Bogotá D.C.",
2024-06-23 16:06:43,"Finca en Arriendo, La Calera, La Calera",$4.000.000 | 100 m² | 3 | 3
2024-06-23 16:06:43,"Local Comercial en Arriendo, Santa Rosa, Bogotá D.C.",$4.000.000 | 100 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Chapinero Central, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Porciuncula, Bogotá D.C.",$4.486.000 | 214 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chapinero Alto, Bogotá D.C.",$4.486.000 | 214 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Chapinero, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Sotomayor, Bucaramanga",$3.200.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Sin Barrio, Medellín",$3.200.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Sin Barrio, Cali",
2024-06-23 16:06:43,"Oficina en Arriendo, Pasadena, Bogotá D.C.",$10.000.000 | 443.3 m² | 4 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Quinta Camacho, Bogotá D.C.",$10.000.000 | 443.3 m² | 4 | 5
2024-06-23 16:06:43,"Edificio de Oficinas en Arriendo, Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, Centro Internacional, Bogotá D.C.",$25.000.000 | 260 m² | 3 | 4
2024-06-23 16:06:43,"Edificio de Oficinas en Arriendo, Chico, Bogotá D.C.",$25.000.000 | 260 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Norte, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Villa Del Rio, Bogotá D.C.",$3.300.000 | 127 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Fontibon, Bogotá D.C.",$3.300.000 | 127 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Cañaveral, Floridablanca",
2024-06-23 16:06:43,"Bodega en Arriendo, Centro, Medellín",$14.500.000 | 317 m² | 4 | 4
2024-06-23 16:06:43,"Bodega en Arriendo, Ciudad Jardin Norte, Bogotá D.C.",$14.500.000 | 317 m² | 4 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Alto, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Toberin, Bogotá D.C.",$10.000.000 | 249 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Boston, Barranquilla",$10.000.000 | 249 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Barbara, Bogotá D.C.",$23.000.000 | 350 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, San Carlos, Bogotá D.C.",$23.000.000 | 350 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Toberin, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",$8.300.000 | 191 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, BOCA GRANDE, Cartagena de Indias",$8.300.000 | 191 m² | 3 | 4
2024-06-23 16:06:43,"Bodega en Arriendo, Prado Veraniego, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Sofropolis, Chía",$18.000.000 | 275 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Nuevo Ricaurte, Villavicencio",$18.000.000 | 275 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Ditaires, Itagui",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Carvajal, Bogotá D.C.",$5.500.000 | 122 m² | 3 | 4
2024-06-23 16:06:43,"Bodega en Arriendo, Belen, Medellín",$5.500.000 | 122 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Chapinero Central, Bogotá D.C.",$2.700.000 | 76 m² | 3 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chico, Bogotá D.C.",$2.700.000 | 76 m² | 3 | 2
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Altos Del Parque, Barranquilla",
2024-06-23 16:06:43,"Oficina en Arriendo, Paloquemao, Bogotá D.C.",$20.000.000 | 275 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Bosque De Medina, Bogotá D.C.",$20.000.000 | 275 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Ciudad Kennedy Central, Bogotá D…",
2024-06-23 16:06:43,"Bodega en Arriendo, Los Cerezos, Bogotá D.C.",$20.000.000 | 468.56 m² | 5 | 5
2024-06-23 16:06:43,"Bodega en Arriendo, Medellin, Medellín",$20.000.000 | 468.56 m² | 5 | 5
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Sotomayor, Bucaramanga",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, El Verbenal Usaquen, Bogotá D.C.",$9.000.000 | 184 m² | 3 | 5
2024-06-23 16:06:43,"Bodega en Arriendo, Toberin, Bogotá D.C.",$9.000.000 | 184 m² | 3 | 5
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Bosque De Maria Usaquen, Bogotá D…",
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Barbara, Bogotá D.C.",$7.000.000 | 140 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Pepe Sierra, Bogotá D.C.",$7.000.000 | 140 m² | 3 | 3
2024-06-23 16:06:43,"Bodega en Arriendo, Sabaneta, Sabaneta",
2024-06-23 16:06:43,"Oficina en Arriendo, Puente Aranda, Bogotá D.C.",$25.000.000 | 620 m² | 4 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Chico, Bogotá D.C.",$25.000.000 | 620 m² | 4 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, Barrancas Norte, Bogotá D.C.",
2024-06-23 16:06:43,"Bodega en Arriendo, Chapinero Occidental, Bogotá D.C.",$20.000.000 | 620 m² | 5 | 5
2024-06-23 16:06:43,"Bodega en Arriendo, Siape, Barranquilla",$20.000.000 | 620 m² | 5 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Chapinero, Bogotá D.C.",
2024-06-23 16:06:43,"Lote o Casalote en Arriendo, Sur Armenia  Jardines, Armenia",$2.400.000 | 104 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Chia, Chía",$2.400.000 | 104 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Barbara, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Fontibon Centro, Bogotá D.C.",$3.750.000 | 120 m² | 3 | 3
2024-06-23 16:06:43,"Local Comercial en Arriendo, Cota, Cota (Incluye Siberia)",$3.750.000 | 120 m² | 3 | 3
2024-06-23 16:06:43,"Local Comercial en Arriendo, Usaquen, Bogotá D.C.",
2024-06-23 16:06:43,"Bodega en Arriendo, Benjamin Herrera, Bogotá D.C.",$3.000.000 | 101 m² | 3 | 3
2024-06-23 16:06:43,"Bodega en Arriendo, Teusaquillo, Bogotá D.C.",$3.000.000 | 101 m² | 3 | 3
2024-06-23 16:06:43,"Bodega en Arriendo, La Rosita, Bogotá D.C.",
2024-06-23 16:06:43,"Bodega en Arriendo, Spring, Bogotá D.C.",$2.300.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Norte, Bogotá D.C.",$2.300.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Centro, Bucaramanga",
2024-06-23 16:06:43,"Oficina en Arriendo, Santa Ana Occidental, Bogotá D.C.",$11.447.000 | 336.63 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Chico Navarra, Bogotá D.C.",$11.447.000 | 336.63 m² | 3 | 3
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, Chapinero, Bogotá D.C.",
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, Carvajal, Bogotá D.C.",$4.400.000 | 184 m² | 3 | 4
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, La Rosita, Bogotá D.C.",$4.400.000 | 184 m² | 3 | 4
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, Centro, Bogotá D.C.",
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, Hayuelos, Bogotá D.C.",$3.000.000 | 85 m² | 3 | 2
2024-06-23 16:06:43,"Edificio de Apartamentos en Arriendo, Santa Barbara, Bogotá D…",$3.000.000 | 85 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, PASADENA, Bogotá D.C.",$14.000.000 | 289 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, ENVIGADO, Envigado",$14.000.000 | 289 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO COLA DEL ZORRO, Medellín",$2.719.000 | 68 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, San Lucas, Envigado",$2.719.000 | 68 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO LA CALERA, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, CEDRITOS, Bogotá D.C.",$6.172.000 | 183 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, PROVENZA, Bucaramanga",$6.172.000 | 183 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, MARAYA, Pereira",
2024-06-23 16:06:43,"Casa en Arriendo, La balsa, Chía",$29.500.000 | 384 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO, Medellín",$29.500.000 | 384 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, SAN JOSE DE BAVARIA, Bogotá D.C.",$3.830.000 | 84 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Parcelacion Campestre Las Mercedes, Jamundi",$3.830.000 | 84 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, GUAYACANES, Bucaramanga",
2024-06-23 16:06:43,"Casa en Arriendo, RIONEGRO, Rionegro",$6.000.000 | 208 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, ENVIGADO, Envigado",$6.000.000 | 208 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, EL RETIRO, Retiro",
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO, Medellín",$3.700.000 | 115 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, MORA VERDE, Bogotá D.C.",$3.700.000 | 115 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, SAN JOSE BAVARIA, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, EL RETIRO, Retiro",$9.000.000 | 230 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, ENVIGADO, Envigado",$9.000.000 | 230 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, ENVIGADO, Envigado",
2024-06-23 16:06:43,"Casa en Arriendo, EL RETIRO, Retiro",$1.500.000 | 50 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, EL VIRREY NORTE, Bogotá D.C.",$1.500.000 | 50 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, EL RETIRO, Retiro",
2024-06-23 16:06:43,"Casa en Arriendo, Fontanar, Chía",$1.146.000 | 49 m² | 3 | 1
2024-06-23 16:06:43,"Casa en Arriendo, CHAPINERO   MB SAS, Bogotá D.C.",$1.146.000 | 49 m² | 3 | 1
2024-06-23 16:06:43,"Casa en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, antiguo country   virrey, Bogotá D.C.",973.98 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, CHICO LA CABRERA, Bogotá D.C.",89 | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, BARRO BLANCO, Piedecuesta",187 | 3 | 3
2024-06-23 16:06:43,"Apartamento en Venta y Arriendo, EL POBLADO, Medellín",$9.000.000 | 195 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO PROVENZA, Medellín",$9.000.000 | 195 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, vereda san jose, Sabaneta",
2024-06-23 16:06:43,"Apartamento en Arriendo, LAURELES, Medellín",$6.000.000 | 92 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, CASTROPOL, Medellín",$6.000.000 | 92 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Cumbres, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, CUMBRES, Envigado",$11.500.000 | 123 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, GUAYABAL, Medellín",$11.500.000 | 123 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, ENVIGADO, Envigado",$900.000 | 42.5 m² | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Zuñiga, Envigado",$900.000 | 42.5 m² | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, SABANETA, Sabaneta",$21.000.000 | 320 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$21.000.000 | 320 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$4.500.000 | 135 m² | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$4.500.000 | 135 m² | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, CABRERA CHICO, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$26.000.000 | 700 m² | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$26.000.000 | 700 m² | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
