Fecha de Scraping,Título,Descripción
2024-06-23 16:19:43,"Casa en Venta, Llanogrande, Rionegro",$595.000.000 | 124 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Rincon Del Chico, Bogotá D.C.",$595.000.000 | 124 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Primero De Mayo, Palmira",
2024-06-23 16:19:43,"Casa en Venta, El Retiro, Retiro",$339.900.000 | 68 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Rosales, Bogotá D.C.",$339.900.000 | 68 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Los Salados, Retiro",
2024-06-23 16:19:43,"Casa en Venta, Teusaquillo Teusaquillo, Bogotá D.C.",$1.130.000.000 | 114.5 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Chia, Chía",$1.130.000.000 | 114.5 m² | 2 | 3
2024-06-23 16:19:43,"Casa en Venta, El Bosque, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, Asdesillas, Sabaneta",$600.000.000 | 82 m² | 2 | 3
2024-06-23 16:19:43,"Casa en Venta, La Calera, La Calera",$600.000.000 | 82 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Calleja, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Tenjo, Tenjo",$138.000.000 | 37 m² | 2 | 1
2024-06-23 16:19:43,"Casa en Venta, Centro Historico, Barichara",$138.000.000 | 37 m² | 2 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Portales Del Norte, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Marbella, Cartagena de Indias",$2.400.000.000 | 276 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Marbella, Cartagena de Indias",$2.400.000.000 | 276 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, San Carlos, Zipaquira",
2024-06-23 16:19:43,"Apartamento en Venta, Soacha, Soacha",$325.000.000 | 61 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",$325.000.000 | 61 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Chico Norte, Bogotá D.C.",
2024-06-23 16:19:43,"Oficina en Venta, Chico, Bogotá D.C.",$378.000.000 | 84.5 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, La Prosperidad, Madrid",$378.000.000 | 84.5 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Boston, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, El Retiro, Bogotá D.C.",$500.000.000 | 80 m² | 3 | 2
2024-06-23 16:19:43,"Finca en Venta, Vereda Ojo De Agua, Rionegro",$500.000.000 | 80 m² | 3 | 2
2024-06-23 16:19:43,"Bodega en Venta, Frailes, Dos Quebradas",
2024-06-23 16:19:43,"Bodega en Venta, Variante Condina, Pereira",$380.000.000 | 69 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Chico Navarra, Bogotá D.C.",$380.000.000 | 69 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Bocagrande, Cartagena de Indias",
2024-06-23 16:19:43,"Casa en Venta, Las Villas, Bogotá D.C.",$2.370.000.000 | 430 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Torcoroma, Barrancabermeja",$2.370.000.000 | 430 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Urbana, La Ceja",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Occidental, Bogotá D.C.",$340.000.000 | 78 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Encenillos De Sindamanoy, Chía",$340.000.000 | 78 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Oriental, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, El Refugio, Bogotá D.C.",$460.000.000 | 60 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Cedro Bolivar, Bogotá D.C.",$460.000.000 | 60 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, El Mana, Tulua",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, SUBA LAS FLORES, Bogotá …",$434.300.000 | 95 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Belen El Rodeo, Medellín",$434.300.000 | 95 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Belen Loma De Los Bernal, Medellín",
2024-06-23 16:19:43,"Casa en Venta, Cajica, Cajicá",$890.000.000 | 98 m² | 2 | 2
2024-06-23 16:19:43,"Casa en Venta, Calasanz, Medellín",$890.000.000 | 98 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Alejandria, Mosquera",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Helena De Baviera Iv Sector, Bogo…",$350.000.000 | 65 m² | 1 | 2
2024-06-23 16:19:43,"Casa en Venta, Llanogrande, Medellín",$350.000.000 | 65 m² | 1 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Laureles, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Anillo Vial, Floridablanca",$2.000.000.000 | 245 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Central, Bogotá D.C.",$2.000.000.000 | 245 m² | 3 | 5
2024-06-23 16:19:43,"Casa en Venta, San Marcel, Manizales",
2024-06-23 16:19:43,"Apartamento en Venta, San Joaquin, Medellín",$295.000.000 | 83 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Valle De Lili, Cali",$295.000.000 | 83 m² | 3 | 2
2024-06-23 16:19:43,"Finca en Venta, Sajonia, Rionegro",
2024-06-23 16:19:43,"Casa en Venta, Pontezuela, Rionegro",$350.000.000 | 80 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Colina Campestre, Bogotá D.C.",$350.000.000 | 80 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Lago Timiza I Y Ii Etapa, Bogotá D.C.",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Tocaima",$810.000.000 | 152 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, La Maria, Retiro",$810.000.000 | 152 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Santa Maria De Los Angeles, Medellín",
2024-06-23 16:19:43,"Casa en Venta, Rural, Santa Ana",$320.000.000 | 60.76 m² | 1 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Caobos Salazar, Bogotá D.C.",$320.000.000 | 60.76 m² | 1 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Laureles, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Chapinero, Bogotá D.C.",$550.000.000 | 109 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Ciudad Jardin, Cali",$550.000.000 | 109 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Envigado, Envigado",
2024-06-23 16:19:43,"Apartamento en Venta, Terreros, Soacha",157 | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Potrerito, Jamundi",243 | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Llanitos, Villamaria",46.84 | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Chapinero Central, Bogotá D.C.",$740.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, San Patricio, Bogotá D.C.",$740.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Porciuncula, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Miramar, Barranquilla",$245.000.000 | 62 m² | 3 | 2
2024-06-23 16:19:43,"Bodega en Venta, San Antonio, Manizales",$245.000.000 | 62 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, El Ingenio, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, Suramerica, Itagui",$3.500.000.000 | 390 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Mirandela, Bogotá D.C.",$3.500.000.000 | 390 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Chapinero Alto, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Vereda El Salitre, La Calera",$1.400.000.000 | 118 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Mesa, Envigado",$1.400.000.000 | 118 m² | 2 | 3
2024-06-23 16:19:43,"Casa en Venta, Baru, Cartagena de Indias",
2024-06-23 16:19:43,"Casa en Venta, El Nogal, Bogotá D.C.",$460.000.000 | 107 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Mesa, Envigado",$460.000.000 | 107 m² | 2 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, Jamundi, Jamundi",
2024-06-23 16:19:43,"Finca en Venta, Sector El Rosal, Medellín",$3.950.000.000 | 306 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Estrella Del Norte, Bogotá D.C.",$3.950.000.000 | 306 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Covisan, Villavicencio",
2024-06-23 16:19:43,"Apartamento en Venta, Teusaquillo, Bogotá D.C.",$419.900.000 | 89 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Av Sur El Nogal, Pereira",$419.900.000 | 89 m² | 3 | 2
2024-06-23 16:19:43,"Oficina en Venta, El Nogal, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Molinos Del Norte Usaquen, Bogotá D.C.",$280.000.000 | 67 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, San Luis, Bucaramanga",$280.000.000 | 67 m² | 3 | 2
2024-06-23 16:19:43,"Finca en Venta, Subachoque, Subachoque",
2024-06-23 16:19:43,"Apartamento en Venta, Laureles, Medellín",$850.009.000 | 142 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Loma Del Atravesado, Envigado",$850.009.000 | 142 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Simon Bolivar, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Alta, Bogotá D.C.",$1.200.000.000 | 202 m² | 3 | 5
2024-06-23 16:19:43,"Casa en Venta, Balcones De Lindaraja, Bogotá D.C.",$1.200.000.000 | 202 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Colina Campestre I Y Ii Etapa, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Boston, Medellín",$810.000.000 | 142 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Sotileza, Bogotá D.C.",$810.000.000 | 142 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Ciudad Verde, Soacha",
2024-06-23 16:19:43,"Apartamento en Venta, Chico Norte, Bogotá D.C.",$670.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, El Refugio Chapinero, Bogotá D.C.",$670.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Bodega en Venta, Comuna 10/La Romelia, Dos Quebradas",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Otro, Manizales",$330.000.000 | 70 m² | 3 | 2
2024-06-23 16:19:43,"Bodega en Venta, Girardota, Girardota",$330.000.000 | 70 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Central, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Enciso, Medellín",$1.411.000.000 | 110 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Chico, Bogotá D.C.",$1.411.000.000 | 110 m² | 2 | 3
2024-06-23 16:19:43,"Finca en Venta, Cascajo Arriba, Marinilla",
2024-06-23 16:19:43,"Casa en Venta, La Gran Colombia, Fusagasuga",$390.000.000 | 84 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Lagos Del Cacique, Bucaramanga",$390.000.000 | 84 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Rincon Del Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, La Calera, La Calera",$305.000.000 | 61 m² | 3 | 2
2024-06-23 16:19:43,"Oficina en Venta, Chico Norte Ii, Bogotá D.C.",$305.000.000 | 61 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Chipichape, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, Normandia Occidental, Bogotá D.C.",$448.000.000 | 43 m² | 1 | 1
2024-06-23 16:19:43,"Apartamento en Venta, La Arboleda, Cali",$448.000.000 | 43 m² | 1 | 1
2024-06-23 16:19:43,"Casa en Venta, Sotileza, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, El Nogal, Bogotá D.C.",$695.000.000 | 126 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Sotileza, Bogotá D.C.",$695.000.000 | 126 m² | 3 | 4
2024-06-23 16:19:43,"Bodega en Venta, Puente Aranda, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Zuñiga, Envigado",$1.380.000.000 | 209 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Bocagrande, Cartagena de Indias",$1.380.000.000 | 209 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Loma De Los Bernal, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Paula, Bogotá D.C.",$1.050.000.000 | 149 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, El Portal, Envigado",$1.050.000.000 | 149 m² | 4 | 4
2024-06-23 16:19:43,"Casa en Venta, El Tambo, La Ceja",
2024-06-23 16:19:43,"Local Comercial en Venta, Chapinero Alto, Bogotá D.C.",$995.000.000 | 136 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Crespo, Cartagena de Indias",$995.000.000 | 136 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Asdesillas, Sabaneta",
2024-06-23 16:19:43,"Apartamento en Venta, San Patricio Usaquen, Bogotá D.C.",$780.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, El Rosal, Cúcuta",$780.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Bodega en Venta, Malteria, Manizales",
2024-06-23 16:19:43,"Casa en Venta, Suba La Campiña, Bogotá D.C.",$1.000.000.000 | 129 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Pantanillo Cebadero, Envigado",$1.000.000.000 | 129 m² | 3 | 4
2024-06-23 16:19:43,"Finca en Venta, Alto De La Virgen, Guarne",
2024-06-23 16:19:43,"Apartamento en Venta, Llano Del Tunjo, Facatativa",$1.200.000.000 | 208 m² | 3 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, PACHAQUIARO LA BALSA, Puerto Lop…",$1.200.000.000 | 208 m² | 3 | 5
2024-06-23 16:19:43,"Casa en Venta, Tranquilandia, Chía",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Otro, Manizales",$1.400.000.000 | 170 m² | 3 | 5
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Combia, Pereira",$1.400.000.000 | 170 m² | 3 | 5
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Comuna 8 San Diego, Dos Q…",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Centro, Manizales",$850.000.000 | 133 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",$850.000.000 | 133 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Variante Condina, Pereira",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",$900.000.000 | 227 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Variante Condina, Pereira",$900.000.000 | 227 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Maraya, Pereira",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Comuna Centro, Pereira",$1.300.000.000 | 180 m² | 3 | 4
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Manizales, Manizales",$1.300.000.000 | 180 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",$1.500.000.000 | 227 m² | 3 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",$1.500.000.000 | 227 m² | 3 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Manizales, Manizales",$650.000.000 | 59 m² | 1 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, RESTREPO, Bogotá D.C.",$650.000.000 | 59 m² | 1 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, bucaramanga, Bucaramanga",
2024-06-23 16:19:43,"Casa en Venta, Cedritos Usaquen, Bogotá D.C.",$750.000.000 | 157 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",$750.000.000 | 157 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Avenida 19 De Enero, Armenia",
2024-06-23 16:19:43,"Casa en Venta, Nueva Tequendama, Cali",$800.000.000 | 144 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, RUITOQUE BAJO, Floridablanca",$800.000.000 | 144 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Venecia, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Nuevo Horizonte, Barranquilla",$455.000.000 | 87 m² | 2 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Conjunto residencial Palma del Río, H…",$455.000.000 | 87 m² | 2 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, La Francia, Manizales",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Centro, Santa Rosa De Cabal",$1.300.000.000 | 160 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Variante Condina, Pereira",$1.300.000.000 | 160 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, El Tintal, Bogotá D.C.",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Agua De Dios",$1.700.000.000 | 220 m² | 3 | 5
2024-06-23 16:19:43,"Casa en Venta, Zona Sur, Cali",$1.700.000.000 | 220 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, El Ingenio, Cali",
2024-06-23 16:19:43,"Lote o Casalote en Venta, VEREDA SEBORUCO, Melgar",$280.000.000 | 66 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Zipaquira, Zipaquira",$280.000.000 | 66 m² | 3 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Vereda Manueles sur, Ricaurte",
2024-06-23 16:19:43,"Lote o Casalote en Venta, ISLA BARU, Barú",$1.900.000.000 | 135 m² | 3 | 2
2024-06-23 16:19:43,"Oficina en Venta, Calahorra, Cajicá",$1.900.000.000 | 135 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Crespo, Cartagena de Indias",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Nilo, Nilo",$175.000.000 | 52 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Normandia, Cali",$175.000.000 | 52 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Centro Historico, Cartagena de Indias",
2024-06-23 16:19:43,"Apartamento en Venta, Bocagrande, Cartagena de Indias",$1.100.000.000 | 173 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Vereda El Hato, La Calera",$1.100.000.000 | 173 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, La Castellana, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, San Fernando, Cali",$2.000.000.000 | 270 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Rincon Del Chico, Bogotá D.C.",$2.000.000.000 | 270 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Barro Blanco, Rionegro",
2024-06-23 16:19:43,"Lote o Casalote en Venta, RUITOQUE BAJO, Floridablanca",$1.750.000.000 | 400 m² | 3 | 5
2024-06-23 16:19:43,"Casa en Venta, Niza Norte, Bogotá D.C.",$1.750.000.000 | 400 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, La Fragua, Soacha",
2024-06-23 16:19:43,"Finca en Venta, San Cristobal, Medellín",$837.000.000 | 222 m² | 4 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, El Bosque, Dos Quebradas",$837.000.000 | 222 m² | 4 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, La Insula, Chinchina",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Centro, Santa Rosa De Cabal",$1.500.000.000 | 210 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, La Insula, Chinchina",$1.500.000.000 | 210 m² | 3 | 4
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Centro/San Jorge, Pereira",
2024-06-23 16:19:43,"Casa en Venta, El Tambo, La Ceja",$1.900.000.000 | 500 m² | 4 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, Cerritos, Pereira",$1.900.000.000 | 500 m² | 4 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Comuna Boston/Olaya Herrera, Pereira",$2.900.000.000 | 460 m² | 5 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",$2.900.000.000 | 460 m² | 5 | 5
2024-06-23 16:19:43,"Casa en Venta, Carvajal, Bogotá D.C.",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, El Bosque, Manizales",$370.000.000 | 104 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, Centro, Santa Rosa De Cabal",$370.000.000 | 104 m² | 3 | 3
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Centro, Manizales",
2024-06-23 16:19:43,"Casa en Venta, San Jose De Bavaria, Bogotá D.C.",$400.000.000 | 95.8 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Prados Del Norte, Cali",$400.000.000 | 95.8 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, LA CAROLINA, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, El Piloto, Cali",$1.350.000.000 | 204 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Refugio, Bogotá D.C.",$1.350.000.000 | 204 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Niquia Terranova, Bello",
2024-06-23 16:19:43,"Casa en Venta, Viña De Calambeo, Ibagué",$1.050.000.000 | 105 m² | 2 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, LAS MERCEDES, Jamundi",$1.050.000.000 | 105 m² | 2 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Via Caracoli, Soledad",
2024-06-23 16:19:43,"Oficina en Venta, Chico Norte, Bogotá D.C.",$780.000.000 | 148 m² | 3 | 3
2024-06-23 16:19:43,"Oficina en Venta, Chico, Bogotá D.C.",$780.000.000 | 148 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Asdesillas, Sabaneta",
2024-06-23 16:19:43,"Apartamento en Venta, Las Aguas, Bogotá D.C.",192.32 | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Tierra Buena, Bogotá D.C.",112 | 5
2024-06-23 16:19:43,"Apartamento en Venta, El Contador, Bogotá D.C.",117.19 | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Sabaneta, Sabaneta",$740.000.000 | 87 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Ciudad Verde, Soacha",$740.000.000 | 87 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Central, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Pantanillo Retiro, Retiro",$460.000.000 | 84 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Boston, Medellín",$460.000.000 | 84 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Tena",$960.000.000 | 135 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, guangata, Tenjo",$960.000.000 | 135 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Chapinero Alto, Bogotá D.C.",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Ruitoque Bajo, Floridablanca",$470.000.000 | 76 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, Palestina, Palestina",$470.000.000 | 76 m² | 3 | 3
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Comuna 5/Las Violetas, Do…",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Variante Condina, Pereira",$520.000.000 | 91 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, Variante Condina, Pereira",$520.000.000 | 91 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Conquistadores, Medellín",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Otro, Manizales",$720.000.000 | 98 m² | 3 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Av  La Romelia El Pollo, Dos Quebradas",$720.000.000 | 98 m² | 3 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Cerritos, Pereira",
2024-06-23 16:19:43,"Edificio de Apartamentos en Venta, Villamaria, Villamaria",$518.000.000 | 280 m² | 4 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Cedritos, Bogotá D.C.",$518.000.000 | 280 m² | 4 | 3
2024-06-23 16:19:43,"Casa en Venta, Portal, Envigado",
2024-06-23 16:19:43,"Apartamento en Venta, Gran America, Bogotá D.C.",$1.150.000.000 | 211 m² | 5 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, Rionegro",$1.150.000.000 | 211 m² | 5 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, VILLA GLADIS, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Banco Central, Bogotá D.C.",$420.000.000 | 90 m² | 2 | 1
2024-06-23 16:19:43,"Apartamento en Venta, El Nogal, Bogotá D.C.",$420.000.000 | 90 m² | 2 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Terreros, Soacha",
2024-06-23 16:19:43,"Oficina en Venta, El Chico, Bogotá D.C.",$980.000.000 | 380 m² | 5 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Las Antillas, Envigado",$980.000.000 | 380 m² | 5 | 3
2024-06-23 16:19:43,"Casa en Venta, Colina Campestre Reservada, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Tocancipa, Tocancipá",$390.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Cerritos, Pereira",$390.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Lote o Casalote en Venta, SAN MARCOS VILLA LUZ, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, El Misterio, Cajicá",$2.000.000.000 | 180 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Cola Del Zorro, Medellín",$2.000.000.000 | 180 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Toberin, Bogotá D.C.",
